case,t,att_err_angle_E,att_err_angle_Q,tau_norm_E,tau_norm_Q,omega_norm_E,omega_norm_Q,eR_norm_E,eR_norm_Q,condE
Nominal_30deg,3.624,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.625,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.626,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6270000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.628,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.629,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.63,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6310000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.632,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.633,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.634,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6350000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.636,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.637,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.638,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6390000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.64,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.641,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.642,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6430000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.644,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.645,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.646,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6470000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.648,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.649,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.65,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6510000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.652,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.653,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.654,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6550000000000002,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.656,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.657,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.658,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6590000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.66,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.661,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.662,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6630000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.664,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.665,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.666,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6670000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.668,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.669,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.67,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6710000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.672,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.673,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.674,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6750000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.676,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.677,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.678,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6790000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.68,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.681,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.682,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6830000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.684,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.685,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.686,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6870000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.688,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.689,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.69,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6910000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.692,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.693,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.694,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6950000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.696,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.697,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.698,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.6990000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.7,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.701,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.702,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.7030000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.704,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.705,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.706,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.7070000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.708,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.709,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.71,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.7110000000000003,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.712,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.713,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.714,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.715,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.716,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.717,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.718,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.719,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.72,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.721,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.722,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.723,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.724,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.725,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.726,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.727,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
Nominal_30deg,3.728,0.0,0.0,5.048709793414476e-29,5.048709793414476e-29,3.9957349714255305e-14,3.9957349714255305e-14,9.989337428563833e-16,9.989337428563833e-16,1.7320508075688794
